date,discharge_cfs,site_no
2008-12-14,313000.0,07374000
2008-12-15,311000.0,07374000
2008-12-16,310000.0,07374000
2008-12-17,311000.0,07374000
2008-12-18,312000.0,07374000
2008-12-19,317000.0,07374000
2008-12-20,322000.0,07374000
2008-12-21,343000.0,07374000
2008-12-22,379000.0,07374000
2008-12-23,409000.0,07374000
2008-12-24,431000.0,07374000
2008-12-25,441000.0,07374000
2008-12-26,444000.0,07374000
2008-12-27,449000.0,07374000
2008-12-28,458000.0,07374000
2008-12-29,472000.0,07374000
2008-12-30,488000.0,07374000
2008-12-31,503000.0,07374000
2009-01-01,517000.0,07374000
2009-01-02,532000.0,07374000
2009-01-03,548000.0,07374000
2009-01-04,571000.0,07374000
2009-01-05,592000.0,07374000
2009-01-06,614000.0,07374000
2009-01-07,639000.0,07374000
2009-01-08,653000.0,07374000
2009-01-09,663000.0,07374000
2009-01-10,668000.0,07374000
2009-01-11,666000.0,07374000
2009-01-12,656000.0,07374000
2009-01-13,644000.0,07374000
2009-01-14,631000.0,07374000
2009-01-15,620000.0,07374000
2009-01-16,611000.0,07374000
2009-01-17,605000.0,07374000
2009-01-18,602000.0,07374000
2009-01-19,604000.0,07374000
2009-01-20,607000.0,07374000
2009-01-21,607000.0,07374000
2009-01-22,604000.0,07374000
2009-01-23,593000.0,07374000
2009-01-24,572000.0,07374000
2009-01-25,544000.0,07374000
2009-01-26,510000.0,07374000
2009-01-27,477000.0,07374000
2009-01-28,447000.0,07374000
2009-01-29,418000.0,07374000
2009-01-30,393000.0,07374000
2009-01-31,378000.0,07374000
2009-02-01,375000.0,07374000
2009-02-02,382000.0,07374000
2009-02-03,382000.0,07374000
2009-02-04,377000.0,07374000
2009-02-05,371000.0,07374000
2009-02-06,377000.0,07374000
2009-02-07,396000.0,07374000
2009-02-08,424000.0,07374000
2009-02-09,451000.0,07374000
2009-02-10,472000.0,07374000
2009-02-11,477000.0,07374000
2009-02-12,466000.0,07374000
2009-02-13,454000.0,07374000
2009-02-14,456000.0,07374000
2009-02-15,468000.0,07374000
2009-02-16,475000.0,07374000
2009-02-17,483000.0,07374000
2009-02-18,495000.0,07374000
2009-02-19,511000.0,07374000
2009-02-20,530000.0,07374000
2009-02-21,547000.0,07374000
2009-02-22,566000.0,07374000
2009-02-23,581000.0,07374000
2009-02-24,591000.0,07374000
2009-02-25,599000.0,07374000
2009-02-26,603000.0,07374000
2009-02-27,603000.0,07374000
2009-02-28,600000.0,07374000
2009-03-01,590000.0,07374000
2009-03-02,579000.0,07374000
2009-03-03,568000.0,07374000
2009-03-04,553000.0,07374000
2009-03-05,538000.0,07374000
2009-03-06,528000.0,07374000
2009-03-07,521000.0,07374000
2009-03-08,517000.0,07374000
2009-03-09,515000.0,07374000
2009-03-10,512000.0,07374000
2009-03-11,508000.0,07374000
2009-03-12,500000.0,07374000
2009-03-13,493000.0,07374000
2009-03-14,491000.0,07374000
2009-03-15,498000.0,07374000
2009-03-16,508000.0,07374000
2009-03-17,520000.0,07374000
2009-03-18,533000.0,07374000
2009-03-19,547000.0,07374000
2009-03-20,562000.0,07374000
2009-03-21,576000.0,07374000
2009-03-22,590000.0,07374000
2009-03-23,605000.0,07374000
2009-03-24,617000.0,07374000
2009-03-25,629000.0,07374000
2009-03-26,641000.0,07374000
2009-03-27,664000.0,07374000
2009-03-28,688000.0,07374000
2009-03-29,686000.0,07374000
2009-03-30,679000.0,07374000
2009-03-31,677000.0,07374000
2009-04-01,676000.0,07374000
2009-04-02,676000.0,07374000
2009-04-03,674000.0,07374000
2009-04-04,671000.0,07374000
2009-04-05,675000.0,07374000
2009-04-06,681000.0,07374000
2009-04-07,688000.0,07374000
2009-04-08,697000.0,07374000
2009-04-09,707000.0,07374000
2009-04-10,715000.0,07374000
2009-04-11,722000.0,07374000
2009-04-12,727000.0,07374000
2009-04-13,740000.0,07374000
2009-04-14,740000.0,07374000
2009-04-15,739000.0,07374000
2009-04-16,738000.0,07374000
2009-04-17,739000.0,07374000
2009-04-18,745000.0,07374000
2009-04-19,755000.0,07374000
2009-04-20,756000.0,07374000
2009-04-21,757000.0,07374000
2009-04-22,757000.0,07374000
2009-04-23,755000.0,07374000
2009-04-24,755000.0,07374000
2009-04-25,756000.0,07374000
2009-04-26,754000.0,07374000
2009-04-27,756000.0,07374000
2009-04-28,752000.0,07374000
2009-04-29,745000.0,07374000
2009-04-30,743000.0,07374000
2009-05-01,740000.0,07374000
2009-05-02,732000.0,07374000
2009-05-03,729000.0,07374000
2009-05-04,731000.0,07374000
2009-05-05,730000.0,07374000
2009-05-06,737000.0,07374000
2009-05-07,754000.0,07374000
2009-05-08,781000.0,07374000
2009-05-09,810000.0,07374000
2009-05-10,841000.0,07374000
2009-05-11,872000.0,07374000
2009-05-12,899000.0,07374000
2009-05-13,924000.0,07374000
2009-05-14,952000.0,07374000
2009-05-15,978000.0,07374000
2009-05-16,1000000.0,07374000
2009-05-17,1030000.0,07374000
2009-05-18,1050000.0,07374000
2009-05-19,1060000.0,07374000
2009-05-20,1080000.0,07374000
2009-05-21,1100000.0,07374000
2009-05-22,1110000.0,07374000
2009-05-23,1130000.0,07374000
2009-05-24,1140000.0,07374000
2009-05-25,1150000.0,07374000
2009-05-26,1150000.0,07374000
2009-05-27,1160000.0,07374000
2009-05-28,1160000.0,07374000
2009-05-29,1170000.0,07374000
2009-05-30,1180000.0,07374000
2009-05-31,1180000.0,07374000
2009-06-01,1180000.0,07374000
2009-06-02,1180000.0,07374000
2009-06-03,1170000.0,07374000
2009-06-04,1160000.0,07374000
2009-06-05,1140000.0,07374000
2009-06-06,1130000.0,07374000
2009-06-07,1120000.0,07374000
2009-06-08,1100000.0,07374000
2009-06-09,1070000.0,07374000
2009-06-10,1050000.0,07374000
2009-06-11,1020000.0,07374000
2009-06-12,994000.0,07374000
2009-06-13,964000.0,07374000
2009-06-14,931000.0,07374000
2009-06-15,895000.0,07374000
2009-06-16,856000.0,07374000
2009-06-17,808000.0,07374000
2009-06-18,763000.0,07374000
2009-06-19,740000.0,07374000
2009-06-20,725000.0,07374000
2009-06-21,715000.0,07374000
2009-06-22,708000.0,07374000
2009-06-23,705000.0,07374000
2009-06-24,703000.0,07374000
2009-06-25,700000.0,07374000
2009-06-26,698000.0,07374000
2009-06-27,696000.0,07374000
2009-06-28,693000.0,07374000
2009-06-29,692000.0,07374000
2009-06-30,690000.0,07374000
2009-07-01,686000.0,07374000
2009-07-02,680000.0,07374000
2009-07-03,673000.0,07374000
2009-07-04,662000.0,07374000
2009-07-05,651000.0,07374000
2009-07-06,634000.0,07374000
2009-07-07,614000.0,07374000
2009-07-08,588000.0,07374000
2009-07-09,559000.0,07374000
2009-07-10,527000.0,07374000
2009-07-11,496000.0,07374000
2009-07-12,468000.0,07374000
2009-07-13,447000.0,07374000
2009-07-14,433000.0,07374000
2009-07-15,423000.0,07374000
2009-07-16,412000.0,07374000
2009-07-17,401000.0,07374000
2009-07-18,391000.0,07374000
2009-07-19,384000.0,07374000
2009-07-20,379000.0,07374000
2009-07-21,370000.0,07374000
2009-07-22,366000.0,07374000
2009-07-23,370000.0,07374000
2009-07-24,376000.0,07374000
2009-07-25,380000.0,07374000
2009-07-26,381000.0,07374000
2009-07-27,381000.0,07374000
2009-07-28,377000.0,07374000
2009-07-29,370000.0,07374000
2009-07-30,369000.0,07374000
2009-07-31,378000.0,07374000
2009-08-01,389000.0,07374000
2009-08-02,400000.0,07374000
2009-08-03,408000.0,07374000
2009-08-04,416000.0,07374000
2009-08-05,422000.0,07374000
2009-08-06,427000.0,07374000
2009-08-07,434000.0,07374000
2009-08-08,447000.0,07374000
2009-08-09,464000.0,07374000
2009-08-10,477000.0,07374000
2009-08-11,482000.0,07374000
2009-08-12,483000.0,07374000
2009-08-13,483000.0,07374000
2009-08-14,481000.0,07374000
2009-08-15,475000.0,07374000
2009-08-16,461000.0,07374000
2009-08-17,440000.0,07374000
2009-08-18,417000.0,07374000
2009-08-19,393000.0,07374000
2009-08-20,373000.0,07374000
2009-08-21,356000.0,07374000
2009-08-22,345000.0,07374000
2009-08-23,340000.0,07374000
2009-08-24,340000.0,07374000
2009-08-25,335000.0,07374000
2009-08-26,327000.0,07374000
2009-08-27,320000.0,07374000
2009-08-28,318000.0,07374000
2009-08-29,319000.0,07374000
2009-08-30,327000.0,07374000
2009-08-31,331000.0,07374000
2009-09-01,335000.0,07374000
2009-09-02,333000.0,07374000
2009-09-03,324000.0,07374000
2009-09-04,318000.0,07374000
2009-09-05,308000.0,07374000
2009-09-06,296000.0,07374000
2009-09-07,290000.0,07374000
2009-09-08,292000.0,07374000
2009-09-09,298000.0,07374000
2009-09-10,306000.0,07374000
2009-09-11,314000.0,07374000
2009-09-12,323000.0,07374000
2009-09-13,320000.0,07374000
2009-09-14,318000.0,07374000
2009-09-15,312000.0,07374000
2009-09-16,312000.0,07374000
2009-09-17,313000.0,07374000
2009-09-18,315000.0,07374000
2009-09-19,319000.0,07374000
2009-09-20,327000.0,07374000
2009-09-21,340000.0,07374000
2009-09-22,354000.0,07374000
2009-09-23,369000.0,07374000
2009-09-24,378000.0,07374000
2009-09-25,386000.0,07374000
2009-09-26,389000.0,07374000
2009-09-27,391000.0,07374000
2009-09-28,403000.0,07374000
2009-09-29,417000.0,07374000
2009-09-30,426000.0,07374000
2009-10-01,429000.0,07374000
2009-10-02,432000.0,07374000
2009-10-03,429000.0,07374000
2009-10-04,433000.0,07374000
2009-10-05,448000.0,07374000
2009-10-06,467000.0,07374000
2009-10-07,489000.0,07374000
2009-10-08,503000.0,07374000
2009-10-09,508000.0,07374000
2009-10-10,509000.0,07374000
2009-10-11,503000.0,07374000
2009-10-12,496000.0,07374000
2009-10-13,492000.0,07374000
2009-10-14,505000.0,07374000
2009-10-15,543000.0,07374000
2009-10-16,592000.0,07374000
2009-10-17,629000.0,07374000
2009-10-18,659000.0,07374000
2009-10-19,688000.0,07374000
2009-10-20,713000.0,07374000
2009-10-21,737000.0,07374000
2009-10-22,761000.0,07374000
2009-10-23,775000.0,07374000
2009-10-24,762000.0,07374000
2009-10-25,749000.0,07374000
2009-10-26,737000.0,07374000
2009-10-27,730000.0,07374000
2009-10-28,724000.0,07374000
2009-10-29,722000.0,07374000
2009-10-30,720000.0,07374000
2009-10-31,726000.0,07374000
2009-11-01,732000.0,07374000
2009-11-02,752000.0,07374000
2009-11-03,787000.0,07374000
2009-11-04,825000.0,07374000
2009-11-05,861000.0,07374000
2009-11-06,893000.0,07374000
2009-11-07,917000.0,07374000
2009-11-08,942000.0,07374000
2009-11-09,967000.0,07374000
2009-11-10,999000.0,07374000
2009-11-11,1010000.0,07374000
2009-11-12,1020000.0,07374000
2009-11-13,1020000.0,07374000
2009-11-14,1010000.0,07374000
2009-11-15,1010000.0,07374000
2009-11-16,998000.0,07374000
2009-11-17,985000.0,07374000
2009-11-18,967000.0,07374000
2009-11-19,948000.0,07374000
2009-11-20,920000.0,07374000
2009-11-21,891000.0,07374000
2009-11-22,855000.0,07374000
2009-11-23,807000.0,07374000
2009-11-24,764000.0,07374000
2009-11-25,741000.0,07374000
2009-11-26,727000.0,07374000
2009-11-27,717000.0,07374000
2009-11-28,712000.0,07374000
2009-11-29,710000.0,07374000
2009-11-30,705000.0,07374000
2009-12-01,700000.0,07374000
2009-12-02,695000.0,07374000
2009-12-03,677000.0,07374000
2009-12-04,662000.0,07374000
2009-12-05,648000.0,07374000
2009-12-06,633000.0,07374000
2009-12-07,621000.0,07374000
2009-12-08,618000.0,07374000
2009-12-09,610000.0,07374000
2009-12-10,603000.0,07374000
2009-12-11,599000.0,07374000
2009-12-12,604000.0,07374000
2009-12-13,613000.0,07374000
2009-12-14,618000.0,07374000
2009-12-15,635000.0,07374000
2009-12-16,655000.0,07374000
2009-12-17,665000.0,07374000
2009-12-18,686000.0,07374000
2009-12-19,693000.0,07374000
2009-12-20,697000.0,07374000
2009-12-21,699000.0,07374000
2009-12-22,704000.0,07374000
2009-12-23,710000.0,07374000
2009-12-24,715000.0,07374000
2009-12-25,714000.0,07374000
2009-12-26,711000.0,07374000
2009-12-27,715000.0,07374000
2009-12-28,721000.0,07374000
2009-12-29,734000.0,07374000
2009-12-30,757000.0,07374000
2009-12-31,787000.0,07374000
2010-01-01,807000.0,07374000
2010-01-02,826000.0,07374000
2010-01-03,843000.0,07374000
2010-01-04,852000.0,07374000
2010-01-05,861000.0,07374000
2010-01-06,870000.0,07374000
2010-01-07,877000.0,07374000
2010-01-08,883000.0,07374000
2010-01-09,881000.0,07374000
2010-01-10,860000.0,07374000
2010-01-11,809000.0,07374000
2010-01-12,752000.0,07374000
2010-01-13,713000.0,07374000
2010-01-14,683000.0,07374000
2010-01-15,664000.0,07374000
2010-01-16,648000.0,07374000
2010-01-17,631000.0,07374000
2010-01-18,613000.0,07374000
2010-01-19,596000.0,07374000
2010-01-20,579000.0,07374000
2010-01-21,569000.0,07374000
2010-01-22,563000.0,07374000
2010-01-23,559000.0,07374000
2010-01-24,561000.0,07374000
2010-01-25,569000.0,07374000
2010-01-26,582000.0,07374000
2010-01-27,602000.0,07374000
2010-01-28,626000.0,07374000
2010-01-29,653000.0,07374000
2010-01-30,682000.0,07374000
2010-01-31,704000.0,07374000
2010-02-01,728000.0,07374000
2010-02-02,760000.0,07374000
2010-02-03,798000.0,07374000
2010-02-04,845000.0,07374000
2010-02-05,890000.0,07374000
2010-02-06,918000.0,07374000
2010-02-07,939000.0,07374000
2010-02-08,955000.0,07374000
2010-02-09,974000.0,07374000
2010-02-10,990000.0,07374000
2010-02-11,1010000.0,07374000
2010-02-12,1030000.0,07374000
2010-02-13,1040000.0,07374000
2010-02-14,1040000.0,07374000
2010-02-15,1040000.0,07374000
2010-02-16,1040000.0,07374000
2010-02-17,1030000.0,07374000
2010-02-18,1030000.0,07374000
2010-02-19,1020000.0,07374000
2010-02-20,1010000.0,07374000
2010-02-21,1000000.0,07374000
2010-02-22,984000.0,07374000
2010-02-23,961000.0,07374000
2010-02-24,931000.0,07374000
2010-02-25,892000.0,07374000
2010-02-26,849000.0,07374000
2010-02-27,799000.0,07374000
2010-02-28,745000.0,07374000
2010-03-01,722000.0,07374000
2010-03-02,718000.0,07374000
2010-03-03,706000.0,07374000
2010-03-04,698000.0,07374000
2010-03-05,692000.0,07374000
2010-03-06,685000.0,07374000
2010-03-07,677000.0,07374000
2010-03-08,667000.0,07374000
2010-03-09,656000.0,07374000
2010-03-10,644000.0,07374000
2010-03-11,633000.0,07374000
2010-03-12,620000.0,07374000
2010-03-13,603000.0,07374000
2010-03-14,589000.0,07374000
2010-03-15,578000.0,07374000
2010-03-16,572000.0,07374000
2010-03-17,571000.0,07374000
2010-03-18,576000.0,07374000
2010-03-19,586000.0,07374000
2010-03-20,599000.0,07374000
2010-03-21,616000.0,07374000
2010-03-22,634000.0,07374000
2010-03-23,653000.0,07374000
2010-03-24,667000.0,07374000
2010-03-25,681000.0,07374000
2010-03-26,696000.0,07374000
2010-03-27,709000.0,07374000
2010-03-28,725000.0,07374000
2010-03-29,742000.0,07374000
2010-03-30,765000.0,07374000
2010-03-31,793000.0,07374000
2010-04-01,819000.0,07374000
2010-04-02,845000.0,07374000
2010-04-03,867000.0,07374000
2010-04-04,880000.0,07374000
2010-04-05,889000.0,07374000
2010-04-06,896000.0,07374000
2010-04-07,897000.0,07374000
2010-04-08,899000.0,07374000
2010-04-09,901000.0,07374000
2010-04-10,901000.0,07374000
2010-04-11,898000.0,07374000
2010-04-12,894000.0,07374000
2010-04-13,892000.0,07374000
2010-04-14,888000.0,07374000
2010-04-15,880000.0,07374000
2010-04-16,866000.0,07374000
2010-04-17,842000.0,07374000
2010-04-18,816000.0,07374000
2010-04-19,781000.0,07374000
2010-04-20,745000.0,07374000
2010-04-21,720000.0,07374000
2010-04-22,700000.0,07374000
2010-04-23,680000.0,07374000
2010-04-24,663000.0,07374000
2010-04-25,645000.0,07374000
2010-04-26,617000.0,07374000
2010-04-27,592000.0,07374000
2010-04-28,570000.0,07374000
2010-04-29,556000.0,07374000
2010-04-30,538000.0,07374000
2010-05-01,515000.0,07374000
2010-05-02,503000.0,07374000
2010-05-03,506000.0,07374000
2010-05-04,525000.0,07374000
2010-05-05,554000.0,07374000
2010-05-06,579000.0,07374000
2010-05-07,599000.0,07374000
2010-05-08,620000.0,07374000
2010-05-09,640000.0,07374000
2010-05-10,659000.0,07374000
2010-05-11,676000.0,07374000
2010-05-12,691000.0,07374000
2010-05-13,707000.0,07374000
2010-05-14,725000.0,07374000
2010-05-15,746000.0,07374000
2010-05-16,775000.0,07374000
2010-05-17,801000.0,07374000
2010-05-18,830000.0,07374000
2010-05-19,852000.0,07374000
2010-05-20,870000.0,07374000
2010-05-21,887000.0,07374000
2010-05-22,898000.0,07374000
2010-05-23,910000.0,07374000
2010-05-24,921000.0,07374000
2010-05-25,931000.0,07374000
2010-05-26,940000.0,07374000
2010-05-27,945000.0,07374000
2010-05-28,949000.0,07374000
2010-05-29,953000.0,07374000
2010-05-30,954000.0,07374000
2010-05-31,951000.0,07374000
2010-06-01,947000.0,07374000
2010-06-02,942000.0,07374000
2010-06-03,936000.0,07374000
2010-06-04,932000.0,07374000
2010-06-05,922000.0,07374000
2010-06-06,907000.0,07374000
2010-06-07,881000.0,07374000
2010-06-08,843000.0,07374000
2010-06-09,797000.0,07374000
2010-06-10,749000.0,07374000
2010-06-11,712000.0,07374000
2010-06-12,686000.0,07374000
2010-06-13,663000.0,07374000
2010-06-14,643000.0,07374000
2010-06-15,627000.0,07374000
2010-06-16,614000.0,07374000
2010-06-17,600000.0,07374000
2010-06-18,595000.0,07374000
2010-06-19,596000.0,07374000
2010-06-20,598000.0,07374000
2010-06-21,603000.0,07374000
2010-06-22,608000.0,07374000
2010-06-23,611000.0,07374000
2010-06-24,615000.0,07374000
2010-06-25,622000.0,07374000
2010-06-26,626000.0,07374000
2010-06-27,630000.0,07374000
2010-06-28,634000.0,07374000
2010-06-29,635000.0,07374000
2010-06-30,637000.0,07374000
2010-07-01,637000.0,07374000
2010-07-02,635000.0,07374000
2010-07-03,636000.0,07374000
2010-07-04,639000.0,07374000
2010-07-05,642000.0,07374000
2010-07-06,642000.0,07374000
2010-07-07,642000.0,07374000
2010-07-08,643000.0,07374000
2010-07-09,642000.0,07374000
2010-07-10,641000.0,07374000
2010-07-11,639000.0,07374000
2010-07-12,635000.0,07374000
2010-07-13,632000.0,07374000
2010-07-14,629000.0,07374000
2010-07-15,628000.0,07374000
2010-07-16,624000.0,07374000
2010-07-17,621000.0,07374000
2010-07-18,618000.0,07374000
2010-07-19,616000.0,07374000
2010-07-20,612000.0,07374000
2010-07-21,610000.0,07374000
2010-07-22,608000.0,07374000
2010-07-23,604000.0,07374000
2010-07-24,601000.0,07374000
2010-07-25,596000.0,07374000
2010-07-26,585000.0,07374000
2010-07-27,577000.0,07374000
2010-07-28,571000.0,07374000
2010-07-29,567000.0,07374000
2010-07-30,565000.0,07374000
2010-07-31,566000.0,07374000
2010-08-01,568000.0,07374000
2010-08-02,570000.0,07374000
2010-08-03,570000.0,07374000
2010-08-04,567000.0,07374000
2010-08-05,563000.0,07374000
2010-08-06,556000.0,07374000
2010-08-07,549000.0,07374000
2010-08-08,542000.0,07374000
2010-08-09,533000.0,07374000
2010-08-10,527000.0,07374000
2010-08-11,525000.0,07374000
2010-08-12,521000.0,07374000
2010-08-13,512000.0,07374000
2010-08-14,501000.0,07374000
2010-08-15,489000.0,07374000
2010-08-16,477000.0,07374000
2010-08-17,470000.0,07374000
2010-08-18,474000.0,07374000
2010-08-19,479000.0,07374000
2010-08-20,467000.0,07374000
2010-08-21,446000.0,07374000
2010-08-22,434000.0,07374000
2010-08-23,430000.0,07374000
2010-08-24,428000.0,07374000
2010-08-25,428000.0,07374000
2010-08-26,428000.0,07374000
2010-08-27,431000.0,07374000
2010-08-28,436000.0,07374000
2010-08-29,442000.0,07374000
2010-08-30,446000.0,07374000
2010-08-31,448000.0,07374000
2010-09-01,447000.0,07374000
2010-09-02,439000.0,07374000
2010-09-03,426000.0,07374000
2010-09-04,413000.0,07374000
2010-09-05,398000.0,07374000
2010-09-06,383000.0,07374000
2010-09-07,367000.0,07374000
2010-09-08,348000.0,07374000
2010-09-09,329000.0,07374000
2010-09-10,317000.0,07374000
2010-09-11,309000.0,07374000
2010-09-12,305000.0,07374000
2010-09-13,310000.0,07374000
2010-09-14,321000.0,07374000
2010-09-15,325000.0,07374000
2010-09-16,323000.0,07374000
2010-09-17,316000.0,07374000
2010-09-18,310000.0,07374000
2010-09-19,303000.0,07374000
2010-09-20,297000.0,07374000
2010-09-21,293000.0,07374000
2010-09-22,294000.0,07374000
2010-09-23,297000.0,07374000
2010-09-24,296000.0,07374000
2010-09-25,294000.0,07374000
2010-09-26,292000.0,07374000
2010-09-27,291000.0,07374000
2010-09-28,290000.0,07374000
2010-09-29,289000.0,07374000
2010-09-30,293000.0,07374000
2010-10-01,297000.0,07374000
2010-10-02,305000.0,07374000
2010-10-03,316000.0,07374000
2010-10-04,327000.0,07374000
2010-10-05,333000.0,07374000
2010-10-06,337000.0,07374000
2010-10-07,338000.0,07374000
2010-10-08,338000.0,07374000
2010-10-09,338000.0,07374000
2010-10-10,336000.0,07374000
2010-10-11,331000.0,07374000
2010-10-12,326000.0,07374000
2010-10-13,316000.0,07374000
2010-10-14,306000.0,07374000
2010-10-15,297000.0,07374000
2010-10-16,292000.0,07374000
2010-10-17,289000.0,07374000
2010-10-18,290000.0,07374000
2010-10-19,293000.0,07374000
2010-10-20,296000.0,07374000
2010-10-21,298000.0,07374000
2010-10-22,297000.0,07374000
2010-10-23,294000.0,07374000
2010-10-24,292000.0,07374000
2010-10-25,289000.0,07374000
2010-10-26,286000.0,07374000
2010-10-27,282000.0,07374000
2010-10-28,276000.0,07374000
2010-10-29,272000.0,07374000
2010-10-30,266000.0,07374000
2010-10-31,259000.0,07374000
2010-11-01,252000.0,07374000
2010-11-02,245000.0,07374000
2010-11-03,240000.0,07374000
2010-11-04,239000.0,07374000
2010-11-05,238000.0,07374000
2010-11-06,231000.0,07374000
2010-11-07,226000.0,07374000
2010-11-08,226000.0,07374000
2010-11-09,226000.0,07374000
2010-11-10,223000.0,07374000
2010-11-11,219000.0,07374000
2010-11-12,215000.0,07374000
2010-11-13,215000.0,07374000
2010-11-14,215000.0,07374000
2010-11-15,222000.0,07374000
2010-11-16,233000.0,07374000
2010-11-17,241000.0,07374000
2010-11-18,240000.0,07374000
2010-11-19,240000.0,07374000
2010-11-20,235000.0,07374000
2010-11-21,232000.0,07374000
2010-11-22,234000.0,07374000
2010-11-23,234000.0,07374000
2010-11-24,236000.0,07374000
2010-11-25,242000.0,07374000
2010-11-26,249000.0,07374000
2010-11-27,254000.0,07374000
2010-11-28,261000.0,07374000
2010-11-29,269000.0,07374000
2010-11-30,278000.0,07374000
2010-12-01,280000.0,07374000
2010-12-02,286000.0,07374000
2010-12-03,295000.0,07374000
2010-12-04,311000.0,07374000
2010-12-05,328000.0,07374000
2010-12-06,342000.0,07374000
2010-12-07,351000.0,07374000
2010-12-08,362000.0,07374000
2010-12-09,378000.0,07374000
2010-12-10,397000.0,07374000
2010-12-11,415000.0,07374000
2010-12-12,429000.0,07374000
2010-12-13,438000.0,07374000
2010-12-14,443000.0,07374000
2010-12-15,440000.0,07374000
2010-12-16,427000.0,07374000
2010-12-17,411000.0,07374000
2010-12-18,395000.0,07374000
2010-12-19,377000.0,07374000
2010-12-20,361000.0,07374000
2010-12-21,346000.0,07374000
2010-12-22,330000.0,07374000
2010-12-23,320000.0,07374000
2010-12-24,314000.0,07374000
2010-12-25,311000.0,07374000
2010-12-26,306000.0,07374000
2010-12-27,301000.0,07374000
2010-12-28,294000.0,07374000
2010-12-29,291000.0,07374000
2010-12-30,298000.0,07374000
2010-12-31,295000.0,07374000
2011-01-01,296000.0,07374000
2011-01-02,298000.0,07374000
2011-01-03,294000.0,07374000
2011-01-04,286000.0,07374000
2011-01-05,279000.0,07374000
2011-01-06,273000.0,07374000
2011-01-07,264000.0,07374000
2011-01-08,260000.0,07374000
2011-01-09,263000.0,07374000
2011-01-10,281000.0,07374000
2011-01-11,293000.0,07374000
2011-01-12,315000.0,07374000
2011-01-13,342000.0,07374000
2011-01-14,364000.0,07374000
2011-01-15,379000.0,07374000
2011-01-16,385000.0,07374000
2011-01-17,386000.0,07374000
2011-01-18,378000.0,07374000
2011-01-19,371000.0,07374000
2011-01-20,359000.0,07374000
2011-01-21,342000.0,07374000
2011-01-22,322000.0,07374000
2011-01-23,304000.0,07374000
2011-01-24,292000.0,07374000
2011-01-25,287000.0,07374000
2011-01-26,283000.0,07374000
2011-01-27,282000.0,07374000
2011-01-28,283000.0,07374000
2011-01-29,280000.0,07374000
2011-01-30,278000.0,07374000
2011-01-31,276000.0,07374000
2011-02-01,277000.0,07374000
2011-02-02,278000.0,07374000
2011-02-03,277000.0,07374000
2011-02-04,281000.0,07374000
2011-02-05,282000.0,07374000
2011-02-06,288000.0,07374000
2011-02-07,295000.0,07374000
2011-02-08,295000.0,07374000
2011-02-09,298000.0,07374000
2011-02-10,303000.0,07374000
2011-02-11,312000.0,07374000
2011-02-12,324000.0,07374000
2011-02-13,337000.0,07374000
2011-02-14,351000.0,07374000
2011-02-15,360000.0,07374000
2011-02-16,361000.0,07374000
2011-02-17,355000.0,07374000
2011-02-18,347000.0,07374000
2011-02-19,337000.0,07374000
2011-02-20,328000.0,07374000
2011-02-21,321000.0,07374000
2011-02-22,311000.0,07374000
2011-02-23,297000.0,07374000
2011-02-24,287000.0,07374000
2011-02-25,284000.0,07374000
2011-02-26,289000.0,07374000
2011-02-27,312000.0,07374000
2011-02-28,354000.0,07374000
2011-03-01,401000.0,07374000
2011-03-02,453000.0,07374000
2011-03-03,501000.0,07374000
2011-03-04,542000.0,07374000
2011-03-05,580000.0,07374000
2011-03-06,610000.0,07374000
2011-03-07,629000.0,07374000
2011-03-08,646000.0,07374000
2011-03-09,672000.0,07374000
2011-03-10,702000.0,07374000
2011-03-11,718000.0,07374000
2011-03-12,732000.0,07374000
2011-03-13,759000.0,07374000
2011-03-14,775000.0,07374000
2011-03-15,792000.0,07374000
2011-03-16,806000.0,07374000
2011-03-17,819000.0,07374000
2011-03-18,832000.0,07374000
2011-03-19,845000.0,07374000
2011-03-20,857000.0,07374000
2011-03-21,869000.0,07374000
2011-03-22,879000.0,07374000
2011-03-23,890000.0,07374000
2011-03-24,902000.0,07374000
2011-03-25,913000.0,07374000
2011-03-26,921000.0,07374000
2011-03-27,931000.0,07374000
2011-03-28,941000.0,07374000
2011-03-29,951000.0,07374000
2011-03-30,970000.0,07374000
2011-03-31,982000.0,07374000
2011-04-01,991000.0,07374000
2011-04-02,996000.0,07374000
2011-04-03,995000.0,07374000
2011-04-04,991000.0,07374000
2011-04-05,984000.0,07374000
2011-04-06,973000.0,07374000
2011-04-07,961000.0,07374000
2011-04-08,948000.0,07374000
2011-04-09,932000.0,07374000
2011-04-10,909000.0,07374000
2011-04-11,878000.0,07374000
2011-04-12,847000.0,07374000
2011-04-13,812000.0,07374000
2011-04-14,784000.0,07374000
2011-04-15,767000.0,07374000
2011-04-16,751000.0,07374000
2011-04-17,737000.0,07374000
2011-04-18,732000.0,07374000
2011-04-19,732000.0,07374000
2011-04-20,733000.0,07374000
2011-04-21,737000.0,07374000
2011-04-22,743000.0,07374000
2011-04-23,751000.0,07374000
2011-04-24,761000.0,07374000
2011-04-25,774000.0,07374000
2011-04-26,794000.0,07374000
2011-04-27,812000.0,07374000
2011-04-28,827000.0,07374000
2011-04-29,844000.0,07374000
2011-04-30,870000.0,07374000
2011-05-01,903000.0,07374000
2011-05-02,939000.0,07374000
2011-05-03,980000.0,07374000
