date,discharge_cfs,site_no
2012-04-04,331000.0,07381490
2012-04-05,327000.0,07381490
2012-04-06,319000.0,07381490
2012-04-07,314000.0,07381490
2012-04-08,307000.0,07381490
2012-04-09,301000.0,07381490
2012-04-10,293000.0,07381490
2012-04-11,273000.0,07381490
2012-04-12,259000.0,07381490
2012-04-13,254000.0,07381490
2012-04-14,253000.0,07381490
2012-04-15,243000.0,07381490
2012-04-16,228000.0,07381490
2012-04-17,213000.0,07381490
2012-04-18,198000.0,07381490
2012-04-19,184000.0,07381490
2012-04-20,177000.0,07381490
2012-04-21,174000.0,07381490
2012-04-22,178000.0,07381490
2012-04-23,171000.0,07381490
2012-04-24,164000.0,07381490
2012-04-25,167000.0,07381490
2012-04-26,172000.0,07381490
2012-04-27,171000.0,07381490
2012-04-28,168000.0,07381490
2012-04-29,164000.0,07381490
2012-04-30,157000.0,07381490
2012-05-01,152000.0,07381490
2012-05-02,138000.0,07381490
2012-05-03,131000.0,07381490
2012-05-04,127000.0,07381490
2012-05-05,128000.0,07381490
2012-05-06,123000.0,07381490
2012-05-07,122000.0,07381490
2012-05-08,143000.0,07381490
2012-05-09,157000.0,07381490
2012-05-10,160000.0,07381490
2012-05-11,174000.0,07381490
2012-05-12,178000.0,07381490
2012-05-13,184000.0,07381490
2012-05-14,192000.0,07381490
2012-05-15,195000.0,07381490
2012-05-16,197000.0,07381490
2012-05-17,218000.0,07381490
2012-05-18,222000.0,07381490
2012-05-19,221000.0,07381490
2012-05-20,218000.0,07381490
2012-05-21,214000.0,07381490
2012-05-22,205000.0,07381490
2012-05-23,186000.0,07381490
2012-05-24,174000.0,07381490
2012-05-25,174000.0,07381490
2012-05-26,168000.0,07381490
2012-05-27,160000.0,07381490
2012-05-28,153000.0,07381490
2012-05-29,141000.0,07381490
2012-05-30,133000.0,07381490
2012-05-31,126000.0,07381490
2012-06-01,118000.0,07381490
2012-06-02,111000.0,07381490
2012-06-03,108000.0,07381490
2012-06-04,106000.0,07381490
2012-06-05,105000.0,07381490
2012-06-06,101000.0,07381490
2012-06-07,101000.0,07381490
2012-06-08,110000.0,07381490
2012-06-09,112000.0,07381490
2012-06-10,115000.0,07381490
2012-06-11,111000.0,07381490
2012-06-12,99800.0,07381490
2012-06-13,99800.0,07381490
2012-06-14,97200.0,07381490
2012-06-15,102000.0,07381490
2012-06-16,107000.0,07381490
2012-06-17,105000.0,07381490
2012-06-18,102000.0,07381490
2012-06-19,98500.0,07381490
2012-06-20,95400.0,07381490
2012-06-21,91500.0,07381490
2012-06-22,90700.0,07381490
2012-06-23,91700.0,07381490
2012-06-24,90200.0,07381490
2012-06-25,87100.0,07381490
2012-06-26,87500.0,07381490
2012-06-27,85600.0,07381490
2012-06-28,83300.0,07381490
2012-06-29,80800.0,07381490
2012-06-30,79300.0,07381490
2012-07-01,77500.0,07381490
2012-07-02,75700.0,07381490
2012-07-03,76500.0,07381490
2012-07-04,80600.0,07381490
2012-07-05,80000.0,07381490
2012-07-06,81000.0,07381490
2012-07-07,80400.0,07381490
2012-07-08,82400.0,07381490
2012-07-09,80500.0,07381490
2012-07-10,82800.0,07381490
2012-07-11,85100.0,07381490
2012-07-12,83600.0,07381490
2012-07-13,76300.0,07381490
2012-07-14,82800.0,07381490
2012-07-15,85200.0,07381490
2012-07-16,83500.0,07381490
2012-07-17,82200.0,07381490
2012-07-18,83200.0,07381490
2012-07-19,79600.0,07381490
2012-07-20,80000.0,07381490
2012-07-21,77600.0,07381490
2012-07-22,73600.0,07381490
2012-07-23,71700.0,07381490
2012-07-24,69800.0,07381490
2012-07-25,62600.0,07381490
2012-07-26,62300.0,07381490
2012-07-27,73600.0,07381490
2012-07-28,75500.0,07381490
2012-07-29,73300.0,07381490
2012-07-30,70500.0,07381490
2012-07-31,67200.0,07381490
2012-08-01,66000.0,07381490
2012-08-02,66100.0,07381490
2012-08-03,68400.0,07381490
2012-08-04,70000.0,07381490
2012-08-05,72100.0,07381490
2012-08-06,74200.0,07381490
2012-08-07,74500.0,07381490
2012-08-08,79000.0,07381490
2012-08-09,74500.0,07381490
2012-08-10,68900.0,07381490
2012-08-11,70500.0,07381490
2012-08-12,68100.0,07381490
2012-08-13,64100.0,07381490
2012-08-14,60400.0,07381490
2012-08-15,59700.0,07381490
2012-08-16,59700.0,07381490
2012-08-17,59000.0,07381490
2012-08-18,59500.0,07381490
2012-08-19,64000.0,07381490
2012-08-20,64800.0,07381490
2012-08-21,66000.0,07381490
2012-08-22,61700.0,07381490
2012-08-23,62000.0,07381490
2012-08-24,61300.0,07381490
2012-08-25,58600.0,07381490
2012-08-26,58600.0,07381490
2012-08-27,55900.0,07381490
2012-08-28,50700.0,07381490
2012-08-29,42600.0,07381490
2012-08-30,65200.0,07381490
2012-08-31,78900.0,07381490
2012-09-01,80400.0,07381490
2012-09-02,70500.0,07381490
2012-09-03,66200.0,07381490
2012-09-04,64100.0,07381490
2012-09-05,67100.0,07381490
2012-09-06,64900.0,07381490
2012-09-07,59200.0,07381490
2012-09-08,64100.0,07381490
2012-09-09,57400.0,07381490
2012-09-10,58500.0,07381490
2012-09-11,66400.0,07381490
2012-09-12,66100.0,07381490
2012-09-13,68200.0,07381490
2012-09-14,64200.0,07381490
2012-09-15,65700.0,07381490
2012-09-16,64900.0,07381490
2012-09-17,69400.0,07381490
2012-09-18,70500.0,07381490
2012-09-19,59000.0,07381490
2012-09-20,61900.0,07381490
2012-09-21,65700.0,07381490
2012-09-22,66800.0,07381490
2012-09-23,62500.0,07381490
2012-09-24,57800.0,07381490
2012-09-25,56500.0,07381490
2012-09-26,59200.0,07381490
2012-09-27,61000.0,07381490
2012-09-28,63300.0,07381490
2012-09-29,62700.0,07381490
2012-09-30,78200.0,07381490
2012-10-01,99400.0,07381490
2012-10-02,82800.0,07381490
2012-10-03,80300.0,07381490
2012-10-04,84000.0,07381490
2012-10-05,87400.0,07381490
2012-10-06,84200.0,07381490
2012-10-07,82500.0,07381490
2012-10-08,77100.0,07381490
2012-10-09,73900.0,07381490
2012-10-10,74500.0,07381490
2012-10-11,75400.0,07381490
2012-10-12,73400.0,07381490
2012-10-13,68400.0,07381490
2012-10-14,67400.0,07381490
2012-10-15,68700.0,07381490
2012-10-16,63400.0,07381490
2012-10-17,67400.0,07381490
2012-10-18,69200.0,07381490
2012-10-19,66100.0,07381490
2012-10-20,62000.0,07381490
2012-10-21,62800.0,07381490
2012-10-22,62600.0,07381490
2012-10-23,59700.0,07381490
2012-10-24,67000.0,07381490
2012-10-25,62400.0,07381490
2012-10-26,60600.0,07381490
2012-10-27,56900.0,07381490
2012-10-28,51800.0,07381490
2012-10-29,49300.0,07381490
2012-10-30,59100.0,07381490
2012-10-31,63100.0,07381490
2012-11-01,57100.0,07381490
2012-11-02,56600.0,07381490
2012-11-03,62300.0,07381490
2012-11-04,64000.0,07381490
2012-11-05,63700.0,07381490
2012-11-06,66100.0,07381490
2012-11-07,65100.0,07381490
2012-11-08,68700.0,07381490
2012-11-09,70300.0,07381490
2012-11-10,78900.0,07381490
2012-11-11,90900.0,07381490
2012-11-12,100000.0,07381490
2012-11-13,96500.0,07381490
2012-11-14,96300.0,07381490
2012-11-15,95400.0,07381490
2012-11-16,93900.0,07381490
2012-11-17,90400.0,07381490
2012-11-18,84800.0,07381490
2012-11-19,81300.0,07381490
2012-11-20,81700.0,07381490
2012-11-21,78700.0,07381490
2012-11-22,76200.0,07381490
2012-11-23,76300.0,07381490
2012-11-24,74000.0,07381490
2012-11-25,74700.0,07381490
2012-11-26,77800.0,07381490
2012-11-27,78200.0,07381490
2012-11-28,74200.0,07381490
2012-11-29,72600.0,07381490
2012-11-30,74800.0,07381490
2012-12-01,74200.0,07381490
2012-12-02,72400.0,07381490
2012-12-03,67100.0,07381490
2012-12-04,63800.0,07381490
2012-12-05,61200.0,07381490
2012-12-06,63500.0,07381490
2012-12-07,65300.0,07381490
2012-12-08,62400.0,07381490
2012-12-09,65000.0,07381490
2012-12-10,68800.0,07381490
2012-12-11,62500.0,07381490
2012-12-12,62100.0,07381490
2012-12-13,63300.0,07381490
2012-12-14,69800.0,07381490
2012-12-15,71400.0,07381490
2012-12-16,73600.0,07381490
2012-12-17,85900.0,07381490
2012-12-18,89000.0,07381490
2012-12-19,100000.0,07381490
2012-12-20,110000.0,07381490
2012-12-21,117000.0,07381490
2012-12-22,124000.0,07381490
2012-12-23,129000.0,07381490
2012-12-24,133000.0,07381490
2012-12-25,138000.0,07381490
2012-12-26,156000.0,07381490
2012-12-27,138000.0,07381490
2012-12-28,134000.0,07381490
2012-12-29,141000.0,07381490
2012-12-30,138000.0,07381490
2012-12-31,135000.0,07381490
2013-01-01,155000.0,07381490
2013-01-02,175000.0,07381490
2013-01-03,179000.0,07381490
2013-01-04,185000.0,07381490
2013-01-05,194000.0,07381490
2013-01-06,200000.0,07381490
2013-01-07,198000.0,07381490
2013-01-08,188000.0,07381490
2013-01-09,194000.0,07381490
2013-01-10,219000.0,07381490
2013-01-11,247000.0,07381490
2013-01-12,244000.0,07381490
2013-01-13,233000.0,07381490
2013-01-14,233000.0,07381490
2013-01-15,229000.0,07381490
2013-01-16,235000.0,07381490
2013-01-17,239000.0,07381490
2013-01-18,245000.0,07381490
2013-01-19,253000.0,07381490
2013-01-20,262000.0,07381490
2013-01-21,271000.0,07381490
2013-01-22,276000.0,07381490
2013-01-23,286000.0,07381490
2013-01-24,299000.0,07381490
2013-01-25,306000.0,07381490
2013-01-26,309000.0,07381490
2013-01-27,315000.0,07381490
2013-01-28,315000.0,07381490
2013-01-29,316000.0,07381490
2013-01-30,322000.0,07381490
2013-01-31,321000.0,07381490
2013-02-01,319000.0,07381490
2013-02-02,317000.0,07381490
2013-02-03,316000.0,07381490
2013-02-04,309000.0,07381490
2013-02-05,294000.0,07381490
2013-02-06,279000.0,07381490
2013-02-07,274000.0,07381490
2013-02-08,269000.0,07381490
2013-02-09,258000.0,07381490
2013-02-10,258000.0,07381490
2013-02-11,283000.0,07381490
2013-02-12,301000.0,07381490
2013-02-13,309000.0,07381490
2013-02-14,313000.0,07381490
2013-02-15,308000.0,07381490
2013-02-16,305000.0,07381490
2013-02-17,300000.0,07381490
2013-02-18,298000.0,07381490
2013-02-19,306000.0,07381490
2013-02-20,294000.0,07381490
2013-02-21,277000.0,07381490
2013-02-22,280000.0,07381490
2013-02-23,271000.0,07381490
2013-02-24,262000.0,07381490
2013-02-25,252000.0,07381490
2013-02-26,259000.0,07381490
2013-02-27,254000.0,07381490
2013-02-28,243000.0,07381490
2013-03-01,239000.0,07381490
2013-03-02,235000.0,07381490
2013-03-03,227000.0,07381490
2013-03-04,217000.0,07381490
2013-03-05,219000.0,07381490
2013-03-06,215000.0,07381490
2013-03-07,206000.0,07381490
2013-03-08,201000.0,07381490
2013-03-09,202000.0,07381490
2013-03-10,202000.0,07381490
2013-03-11,205000.0,07381490
2013-03-12,208000.0,07381490
2013-03-13,210000.0,07381490
2013-03-14,214000.0,07381490
2013-03-15,216000.0,07381490
2013-03-16,216000.0,07381490
2013-03-17,218000.0,07381490
2013-03-18,219000.0,07381490
2013-03-19,235000.0,07381490
2013-03-20,249000.0,07381490
2013-03-21,259000.0,07381490
2013-03-22,273000.0,07381490
2013-03-23,281000.0,07381490
2013-03-24,289000.0,07381490
2013-03-25,298000.0,07381490
2013-03-26,309000.0,07381490
2013-03-27,304000.0,07381490
2013-03-28,303000.0,07381490
2013-03-29,311000.0,07381490
2013-03-30,317000.0,07381490
2013-03-31,319000.0,07381490
2013-04-01,320000.0,07381490
2013-04-02,312000.0,07381490
2013-04-03,310000.0,07381490
2013-04-04,303000.0,07381490
2013-04-05,293000.0,07381490
2013-04-06,284000.0,07381490
2013-04-07,279000.0,07381490
2013-04-08,276000.0,07381490
2013-04-09,268000.0,07381490
2013-04-10,256000.0,07381490
2013-04-11,265000.0,07381490
2013-04-12,277000.0,07381490
2013-04-13,278000.0,07381490
2013-04-14,280000.0,07381490
2013-04-15,282000.0,07381490
2013-04-16,276000.0,07381490
2013-04-17,275000.0,07381490
2013-04-18,275000.0,07381490
2013-04-19,281000.0,07381490
2013-04-20,292000.0,07381490
2013-04-21,301000.0,07381490
2013-04-22,312000.0,07381490
2013-04-23,326000.0,07381490
2013-04-24,338000.0,07381490
2013-04-25,347000.0,07381490
2013-04-26,344000.0,07381490
2013-04-27,337000.0,07381490
2013-04-28,329000.0,07381490
2013-04-29,332000.0,07381490
2013-04-30,333000.0,07381490
2013-05-01,341000.0,07381490
2013-05-02,351000.0,07381490
2013-05-03,363000.0,07381490
2013-05-04,363000.0,07381490
2013-05-05,365000.0,07381490
2013-05-06,370000.0,07381490
2013-05-07,375000.0,07381490
2013-05-08,381000.0,07381490
2013-05-09,382000.0,07381490
2013-05-10,389000.0,07381490
2013-05-11,398000.0,07381490
2013-05-12,398000.0,07381490
2013-05-13,397000.0,07381490
2013-05-14,400000.0,07381490
2013-05-15,406000.0,07381490
2013-05-16,417000.0,07381490
2013-05-17,421000.0,07381490
2013-05-18,425000.0,07381490
2013-05-19,423000.0,07381490
2013-05-20,424000.0,07381490
2013-05-21,422000.0,07381490
2013-05-22,429000.0,07381490
2013-05-23,424000.0,07381490
2013-05-24,425000.0,07381490
2013-05-25,426000.0,07381490
2013-05-26,428000.0,07381490
2013-05-27,429000.0,07381490
2013-05-28,431000.0,07381490
2013-05-29,424000.0,07381490
2013-05-30,417000.0,07381490
2013-05-31,404000.0,07381490
2013-06-01,391000.0,07381490
2013-06-02,385000.0,07381490
2013-06-03,377000.0,07381490
2013-06-04,364000.0,07381490
2013-06-05,354000.0,07381490
2013-06-06,337000.0,07381490
2013-06-07,330000.0,07381490
2013-06-08,329000.0,07381490
2013-06-09,332000.0,07381490
2013-06-10,336000.0,07381490
2013-06-11,333000.0,07381490
2013-06-12,329000.0,07381490
2013-06-13,331000.0,07381490
2013-06-14,336000.0,07381490
2013-06-15,341000.0,07381490
2013-06-16,339000.0,07381490
2013-06-17,340000.0,07381490
2013-06-18,350000.0,07381490
2013-06-19,364000.0,07381490
2013-06-20,364000.0,07381490
2013-06-21,362000.0,07381490
2013-06-22,365000.0,07381490
2013-06-23,363000.0,07381490
2013-06-24,353000.0,07381490
2013-06-25,341000.0,07381490
2013-06-26,342000.0,07381490
2013-06-27,335000.0,07381490
2013-06-28,329000.0,07381490
2013-06-29,326000.0,07381490
2013-06-30,323000.0,07381490
2013-07-01,320000.0,07381490
2013-07-02,315000.0,07381490
2013-07-03,303000.0,07381490
2013-07-04,283000.0,07381490
2013-07-05,276000.0,07381490
2013-07-06,260000.0,07381490
2013-07-07,257000.0,07381490
2013-07-08,258000.0,07381490
2013-07-09,248000.0,07381490
2013-07-10,242000.0,07381490
2013-07-11,244000.0,07381490
2013-07-12,247000.0,07381490
2013-07-13,243000.0,07381490
2013-07-14,237000.0,07381490
2013-07-15,249000.0,07381490
2013-07-16,271000.0,07381490
2013-07-17,278000.0,07381490
2013-07-18,281000.0,07381490
2013-07-19,278000.0,07381490
2013-07-20,281000.0,07381490
2013-07-21,282000.0,07381490
2013-07-22,285000.0,07381490
2013-07-23,292000.0,07381490
2013-07-24,292000.0,07381490
2013-07-25,293000.0,07381490
2013-07-26,286000.0,07381490
2013-07-27,282000.0,07381490
2013-07-28,285000.0,07381490
2013-07-29,281000.0,07381490
2013-07-30,263000.0,07381490
2013-07-31,240000.0,07381490
2013-08-01,209000.0,07381490
2013-08-02,184000.0,07381490
2013-08-03,182000.0,07381490
2013-08-04,178000.0,07381490
2013-08-05,171000.0,07381490
2013-08-06,166000.0,07381490
2013-08-07,152000.0,07381490
2013-08-08,143000.0,07381490
2013-08-09,142000.0,07381490
2013-08-10,141000.0,07381490
2013-08-11,127000.0,07381490
2013-08-12,121000.0,07381490
2013-08-13,125000.0,07381490
2013-08-14,128000.0,07381490
2013-08-15,128000.0,07381490
2013-08-16,132000.0,07381490
2013-08-17,143000.0,07381490
2013-08-18,165000.0,07381490
2013-08-19,174000.0,07381490
2013-08-20,185000.0,07381490
2013-08-21,202000.0,07381490
2013-08-22,208000.0,07381490
2013-08-23,204000.0,07381490
2013-08-24,201000.0,07381490
2013-08-25,198000.0,07381490
2013-08-26,193000.0,07381490
2013-08-27,177000.0,07381490
2013-08-28,158000.0,07381490
2013-08-29,144000.0,07381490
2013-08-30,141000.0,07381490
2013-08-31,132000.0,07381490
2013-09-01,126000.0,07381490
2013-09-02,125000.0,07381490
2013-09-03,125000.0,07381490
2013-09-04,118000.0,07381490
2013-09-05,110000.0,07381490
2013-09-06,108000.0,07381490
2013-09-07,107000.0,07381490
2013-09-08,104000.0,07381490
2013-09-09,103000.0,07381490
2013-09-10,100000.0,07381490
2013-09-11,101000.0,07381490
2013-09-12,102000.0,07381490
2013-09-13,96700.0,07381490
2013-09-14,92800.0,07381490
2013-09-15,92100.0,07381490
2013-09-16,87600.0,07381490
2013-09-17,84000.0,07381490
2013-09-18,81700.0,07381490
2013-09-19,79000.0,07381490
2013-09-20,81700.0,07381490
2013-09-21,98100.0,07381490
2013-09-22,86000.0,07381490
2013-09-23,83400.0,07381490
2013-09-24,84000.0,07381490
2013-09-25,81000.0,07381490
2013-09-26,77200.0,07381490
2013-09-27,78100.0,07381490
2013-09-28,81500.0,07381490
2013-09-29,79600.0,07381490
2013-09-30,82100.0,07381490
2013-10-01,82500.0,07381490
2013-10-02,82600.0,07381490
2013-10-03,84000.0,07381490
2013-10-04,84200.0,07381490
2013-10-05,86600.0,07381490
2013-10-06,85400.0,07381490
2013-10-07,78900.0,07381490
2013-10-08,77800.0,07381490
2013-10-09,83200.0,07381490
2013-10-10,78200.0,07381490
2013-10-11,78000.0,07381490
2013-10-12,78900.0,07381490
2013-10-13,80600.0,07381490
2013-10-14,83000.0,07381490
2013-10-15,89400.0,07381490
2013-10-16,99800.0,07381490
2013-10-17,104000.0,07381490
2013-10-18,98900.0,07381490
2013-10-19,104000.0,07381490
2013-10-20,101000.0,07381490
2013-10-21,94900.0,07381490
2013-10-22,80700.0,07381490
2013-10-23,78600.0,07381490
2013-10-24,77500.0,07381490
2013-10-25,78500.0,07381490
2013-10-26,72300.0,07381490
2013-10-27,68800.0,07381490
2013-10-28,72300.0,07381490
2013-10-29,70800.0,07381490
2013-10-30,71300.0,07381490
2013-10-31,77700.0,07381490
2013-11-01,106000.0,07381490
2013-11-02,104000.0,07381490
2013-11-03,95600.0,07381490
2013-11-04,92500.0,07381490
2013-11-05,89600.0,07381490
2013-11-06,90000.0,07381490
2013-11-07,82800.0,07381490
2013-11-08,81200.0,07381490
2013-11-09,94700.0,07381490
2013-11-10,94200.0,07381490
2013-11-11,95800.0,07381490
2013-11-12,97200.0,07381490
2013-11-13,98400.0,07381490
2013-11-14,97700.0,07381490
2013-11-15,102000.0,07381490
2013-11-16,101000.0,07381490
2013-11-17,100000.0,07381490
2013-11-18,99800.0,07381490
2013-11-19,93400.0,07381490
2013-11-20,90600.0,07381490
2013-11-21,95600.0,07381490
2013-11-22,90400.0,07381490
2013-11-23,94400.0,07381490
2013-11-24,96300.0,07381490
2013-11-25,105000.0,07381490
2013-11-26,131000.0,07381490
2013-11-27,149000.0,07381490
2013-11-28,154000.0,07381490
2013-11-29,157000.0,07381490
2013-11-30,151000.0,07381490
2013-12-01,145000.0,07381490
2013-12-02,138000.0,07381490
2013-12-03,131000.0,07381490
2013-12-04,120000.0,07381490
2013-12-05,112000.0,07381490
2013-12-06,115000.0,07381490
2013-12-07,107000.0,07381490
2013-12-08,103000.0,07381490
2013-12-09,106000.0,07381490
2013-12-10,115000.0,07381490
2013-12-11,127000.0,07381490
2013-12-12,129000.0,07381490
2013-12-13,128000.0,07381490
2013-12-14,133000.0,07381490
2013-12-15,136000.0,07381490
2013-12-16,142000.0,07381490
2013-12-17,158000.0,07381490
2013-12-18,179000.0,07381490
2013-12-19,194000.0,07381490
2013-12-20,205000.0,07381490
2013-12-21,214000.0,07381490
2013-12-22,229000.0,07381490
2013-12-23,244000.0,07381490
2013-12-24,249000.0,07381490
2013-12-25,251000.0,07381490
2013-12-26,250000.0,07381490
2013-12-27,252000.0,07381490
2013-12-28,255000.0,07381490
2013-12-29,253000.0,07381490
2013-12-30,254000.0,07381490
2013-12-31,268000.0,07381490
2014-01-01,290000.0,07381490
2014-01-02,295000.0,07381490
2014-01-03,297000.0,07381490
2014-01-04,301000.0,07381490
2014-01-05,297000.0,07381490
2014-01-06,297000.0,07381490
2014-01-07,300000.0,07381490
2014-01-08,305000.0,07381490
2014-01-09,307000.0,07381490
2014-01-10,308000.0,07381490
2014-01-11,309000.0,07381490
2014-01-12,305000.0,07381490
2014-01-13,302000.0,07381490
2014-01-14,298000.0,07381490
2014-01-15,279000.0,07381490
2014-01-16,262000.0,07381490
2014-01-17,257000.0,07381490
2014-01-18,254000.0,07381490
2014-01-19,246000.0,07381490
2014-01-20,239000.0,07381490
2014-01-21,238000.0,07381490
2014-01-22,244000.0,07381490
2014-01-23,248000.0,07381490
2014-01-24,252000.0,07381490
2014-01-25,252000.0,07381490
2014-01-26,251000.0,07381490
2014-01-27,252000.0,07381490
2014-01-28,249000.0,07381490
2014-01-29,243000.0,07381490
2014-01-30,232000.0,07381490
2014-01-31,214000.0,07381490
2014-02-01,196000.0,07381490
2014-02-02,184000.0,07381490
2014-02-03,176000.0,07381490
2014-02-04,162000.0,07381490
2014-02-05,158000.0,07381490
2014-02-06,155000.0,07381490
2014-02-07,151000.0,07381490
2014-02-08,158000.0,07381490
2014-02-09,163000.0,07381490
2014-02-10,166000.0,07381490
2014-02-11,174000.0,07381490
2014-02-12,192000.0,07381490
2014-02-13,215000.0,07381490
2014-02-14,235000.0,07381490
2014-02-15,250000.0,07381490
2014-02-16,259000.0,07381490
2014-02-17,261000.0,07381490
2014-02-18,262000.0,07381490
2014-02-19,264000.0,07381490
2014-02-20,257000.0,07381490
2014-02-21,245000.0,07381490
2014-02-22,228000.0,07381490
2014-02-23,214000.0,07381490
2014-02-24,202000.0,07381490
2014-02-25,187000.0,07381490
2014-02-26,177000.0,07381490
2014-02-27,182000.0,07381490
2014-02-28,189000.0,07381490
2014-03-01,196000.0,07381490
2014-03-02,206000.0,07381490
2014-03-03,225000.0,07381490
2014-03-04,243000.0,07381490
2014-03-05,253000.0,07381490
2014-03-06,266000.0,07381490
2014-03-07,279000.0,07381490
2014-03-08,290000.0,07381490
2014-03-09,294000.0,07381490
2014-03-10,294000.0,07381490
2014-03-11,284000.0,07381490
2014-03-12,274000.0,07381490
2014-03-13,275000.0,07381490
2014-03-14,269000.0,07381490
2014-03-15,262000.0,07381490
2014-03-16,260000.0,07381490
2014-03-17,266000.0,07381490
2014-03-18,255000.0,07381490
2014-03-19,236000.0,07381490
2014-03-20,219000.0,07381490
2014-03-21,220000.0,07381490
2014-03-22,230000.0,07381490
2014-03-23,228000.0,07381490
2014-03-24,226000.0,07381490
2014-03-25,226000.0,07381490
2014-03-26,223000.0,07381490
2014-03-27,221000.0,07381490
2014-03-28,224000.0,07381490
2014-03-29,236000.0,07381490
2014-03-30,242000.0,07381490
2014-03-31,243000.0,07381490
2014-04-01,229000.0,07381490
2014-04-02,219000.0,07381490
2014-04-03,215000.0,07381490
2014-04-04,209000.0,07381490
2014-04-05,207000.0,07381490
2014-04-06,205000.0,07381490
2014-04-07,218000.0,07381490
2014-04-08,238000.0,07381490
2014-04-09,245000.0,07381490
2014-04-10,252000.0,07381490
2014-04-11,266000.0,07381490
2014-04-12,287000.0,07381490
2014-04-13,308000.0,07381490
2014-04-14,318000.0,07381490
2014-04-15,323000.0,07381490
2014-04-16,336000.0,07381490
2014-04-17,354000.0,07381490
2014-04-18,365000.0,07381490
2014-04-19,371000.0,07381490
2014-04-20,372000.0,07381490
2014-04-21,369000.0,07381490
2014-04-22,372000.0,07381490
2014-04-23,377000.0,07381490
2014-04-24,374000.0,07381490
2014-04-25,365000.0,07381490
2014-04-26,354000.0,07381490
2014-04-27,341000.0,07381490
2014-04-28,326000.0,07381490
2014-04-29,315000.0,07381490
2014-04-30,297000.0,07381490
2014-05-01,279000.0,07381490
2014-05-02,260000.0,07381490
2014-05-03,250000.0,07381490
2014-05-04,252000.0,07381490
2014-05-05,249000.0,07381490
2014-05-06,251000.0,07381490
2014-05-07,251000.0,07381490
2014-05-08,260000.0,07381490
2014-05-09,266000.0,07381490
2014-05-10,274000.0,07381490
2014-05-11,282000.0,07381490
2014-05-12,289000.0,07381490
2014-05-13,287000.0,07381490
2014-05-14,287000.0,07381490
2014-05-15,293000.0,07381490
2014-05-16,294000.0,07381490
2014-05-17,289000.0,07381490
2014-05-18,281000.0,07381490
2014-05-19,270000.0,07381490
2014-05-20,265000.0,07381490
2014-05-21,263000.0,07381490
2014-05-22,262000.0,07381490
2014-05-23,265000.0,07381490
2014-05-24,266000.0,07381490
2014-05-25,263000.0,07381490
2014-05-26,263000.0,07381490
2014-05-27,261000.0,07381490
2014-05-28,267000.0,07381490
2014-05-29,278000.0,07381490
2014-05-30,283000.0,07381490
2014-05-31,280000.0,07381490
2014-06-01,280000.0,07381490
2014-06-02,281000.0,07381490
2014-06-03,280000.0,07381490
2014-06-04,273000.0,07381490
2014-06-05,262000.0,07381490
2014-06-06,252000.0,07381490
2014-06-07,239000.0,07381490
2014-06-08,226000.0,07381490
2014-06-09,217000.0,07381490
2014-06-10,211000.0,07381490
2014-06-11,220000.0,07381490
2014-06-12,224000.0,07381490
2014-06-13,238000.0,07381490
2014-06-14,244000.0,07381490
2014-06-15,250000.0,07381490
2014-06-16,255000.0,07381490
2014-06-17,259000.0,07381490
2014-06-18,268000.0,07381490
2014-06-19,270000.0,07381490
2014-06-20,274000.0,07381490
2014-06-21,279000.0,07381490
2014-06-22,274000.0,07381490
2014-06-23,269000.0,07381490
2014-06-24,261000.0,07381490
2014-06-25,256000.0,07381490
2014-06-26,255000.0,07381490
2014-06-27,243000.0,07381490
2014-06-28,226000.0,07381490
2014-06-29,218000.0,07381490
2014-06-30,207000.0,07381490
2014-07-01,199000.0,07381490
2014-07-02,196000.0,07381490
2014-07-03,198000.0,07381490
2014-07-04,205000.0,07381490
2014-07-05,205000.0,07381490
2014-07-06,207000.0,07381490
2014-07-07,210000.0,07381490
2014-07-08,216000.0,07381490
2014-07-09,223000.0,07381490
2014-07-10,227000.0,07381490
2014-07-11,226000.0,07381490
2014-07-12,222000.0,07381490
2014-07-13,224000.0,07381490
2014-07-14,233000.0,07381490
2014-07-15,219000.0,07381490
2014-07-16,218000.0,07381490
2014-07-17,212000.0,07381490
2014-07-18,215000.0,07381490
2014-07-19,220000.0,07381490
2014-07-20,219000.0,07381490
2014-07-21,217000.0,07381490
2014-07-22,230000.0,07381490
2014-07-23,228000.0,07381490
2014-07-24,220000.0,07381490
2014-07-25,214000.0,07381490
2014-07-26,210000.0,07381490
2014-07-27,209000.0,07381490
2014-07-28,206000.0,07381490
2014-07-29,195000.0,07381490
2014-07-30,180000.0,07381490
2014-07-31,171000.0,07381490
2014-08-01,163000.0,07381490
2014-08-02,167000.0,07381490
2014-08-03,167000.0,07381490
2014-08-04,162000.0,07381490
2014-08-05,162000.0,07381490
2014-08-06,147000.0,07381490
2014-08-07,130000.0,07381490
2014-08-08,127000.0,07381490
2014-08-09,126000.0,07381490
2014-08-10,120000.0,07381490
2014-08-11,117000.0,07381490
2014-08-12,122000.0,07381490
2014-08-13,122000.0,07381490
2014-08-14,117000.0,07381490
2014-08-15,117000.0,07381490
2014-08-16,117000.0,07381490
2014-08-17,112000.0,07381490
2014-08-18,110000.0,07381490
2014-08-19,114000.0,07381490
2014-08-20,112000.0,07381490
2014-08-21,104000.0,07381490
2014-08-22,114000.0,07381490
2014-08-23,121000.0,07381490
2014-08-24,115000.0,07381490
2014-08-25,110000.0,07381490
