Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL,Temperature,Fluorescence
OREGON II,276,7/31/2007,04:05 AM,215,0,92,6.1998,W,29,0.7302,N,-92.103330,29.012170,0,20.3,2.60159,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/215C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/215C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/31/2007,06:27 AM,216,0,92,0.6498,W,28,52.8198,N,-92.010830,28.880330,0,25.5,3.69162,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/216C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/216C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/31/2007,08:32 AM,217,0,92,8.0502,W,28,46.8102,N,-92.134170,28.780170,0,32.5,2.78845,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/217C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/217C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/31/2007,10:24 AM,218,0,92,15.0198,W,28,46.1298,N,-92.250330,28.768830,0,34.8,2.22946,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/218C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/218C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/31/2007,01:20 PM,219,0,92,0.0600,W,28,29.8998,N,-92.001000,28.498330,0,49.8,5.26662,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/219C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/219C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/31/2007,04:30 PM,220,0,92,19.8900,W,28,27.0600,N,-92.331500,28.451000,0,54.7,5.50262,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/220C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/220C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/1/2007,12:36 AM,224,0,92,22.8702,W,28,0.7500,N,-92.381170,28.012500,0,120.3,4.17754,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/224C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/224C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/1/2007,03:30 AM,225,0,92,19.9398,W,28,26.6100,N,-92.332330,28.443500,0,54.7,5.52421,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/225C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/225C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/1/2007,11:55 AM,229,0,92,9.4800,W,28,4.3500,N,-92.158000,28.072500,0,89.0,4.29606,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/229C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/229C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/1/2007,01:03 PM,230,0,91,59.8302,W,28,0.1500,N,-91.997170,28.002500,0,117.7,4.26211,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/230C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/230C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/1/2007,02:58 PM,231,0,91,52.0998,W,28,9.1500,N,-91.868330,28.152500,0,82.2,4.14865,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/231C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/231C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/1/2007,07:50 PM,233,0,91,34.0200,W,28,7.6398,N,-91.567000,28.127330,0,94.6,4.25603,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/233C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/233C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,01:17 AM,235,0,91,34.2600,W,28,33.3498,N,-91.571000,28.555830,0,41.1,4.19023,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/235C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/235C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,03:38 AM,236,0,91,29.1102,W,28,46.7202,N,-91.485170,28.778670,0,21.9,1.81789,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/236C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/236C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,07:02 AM,237,0,91,32.8698,W,28,55.0998,N,-91.547830,28.918330,0,16.9,0.65323,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/237C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/237C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,07:36 AM,238,0,91,31.4700,W,28,58.2600,N,-91.524500,28.971000,0,13.7,0.61078,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/238C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/238C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,10:36 AM,239,0,91,38.1402,W,28,47.8098,N,-91.635670,28.796830,0,24.5,2.04366,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/239C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/239C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,11:20 AM,240,0,91,36.6900,W,28,50.5002,N,-91.611500,28.841670,0,22.0,1.51979,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/240C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/240C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,01:06 PM,241,0,91,39.7998,W,28,42.5202,N,-91.663330,28.708670,0,29.4,3.11994,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/241C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/241C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,02:38 PM,242,0,91,43.0902,W,28,38.5698,N,-91.718170,28.642830,0,35.2,3.77616,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/242C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/242C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,04:33 PM,243,0,91,33.6198,W,28,38.1000,N,-91.560330,28.635000,0,32.7,2.51576,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/243C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/243C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,07:06 PM,244,0,91,26.1900,W,28,42.3702,N,-91.436500,28.706170,0,25.5,2.36423,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/244C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/244C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,09:11 PM,245,0,91,13.7502,W,28,36.3300,N,-91.229170,28.605500,0,27.5,3.55102,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/245C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/245C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/2/2007,11:24 PM,246,0,91,0.4002,W,28,28.4400,N,-91.006670,28.474000,0,36.0,1.82733,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/246C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/246C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/3/2007,12:54 AM,247,0,91,9.1002,W,28,31.5402,N,-91.151670,28.525670,0,33.5,2.74995,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/247C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/247C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/3/2007,04:09 AM,248,0,90,50.1300,W,28,25.0002,N,-90.835500,28.416670,0,40.3,2.65903,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/248C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/248C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/3/2007,05:58 AM,249,0,90,49.3602,W,28,29.9802,N,-90.822670,28.499670,0,32.9,0.79622,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/249C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/249C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/3/2007,07:39 AM,250,0,90,40.7898,W,28,33.5802,N,-90.679830,28.559670,0,25.3,4.04030,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/250C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/250C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/3/2007,09:07 AM,251,0,90,34.7202,W,28,32.9202,N,-90.578670,28.548670,0,31.7,0.81628,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/251C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/251C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/3/2007,11:34 AM,252,0,90,44.6298,W,28,39.2598,N,-90.743830,28.654330,0,17.9,1.67192,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/252C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/252C01_proc_flS_xmiss_density.jpg
OREGON II,276,8/3/2007,01:01 PM,253,0,90,56.5200,W,28,42.6498,N,-90.942000,28.710830,0,15.2,1.20445,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/253C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/253C01_proc_flS_xmiss_density.jpg
