Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL,Temperature,Fluorescence
OREGON II,282,7/9/2008,03:54 PM,210,0,92,22.2000,W,28,35.5998,N,-92.370000,28.593330,0,39.9,3.29231,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/210C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/210C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/9/2008,05:50 PM,211,0,92,30.3000,W,28,30.7398,N,-92.505000,28.512330,0,48.7,3.90103,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/211C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/211C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/9/2008,07:47 PM,212,0,92,28.4802,W,28,15.7098,N,-92.474670,28.261830,0,64.5,5.45677,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/212C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/212C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/10/2008,01:35 AM,215,0,92,39.8100,W,28,25.5000,N,-92.663500,28.425000,0,54.4,4.50178,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/215C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/215C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/10/2008,06:44 AM,218,0,92,39.3000,W,28,9.8400,N,-92.655000,28.164000,0,74.7,5.18965,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/218C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/218C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/10/2008,11:24 AM,220,0,92,30.8100,W,28,0.6798,N,-92.513500,28.011330,0,106.2,4.72928,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/220C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/220C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/10/2008,03:36 PM,221,0,92,0.0000,W,28,29.9100,N,-92.000000,28.498500,0,49.9,4.55886,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/221C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/221C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/10/2008,04:56 PM,222,0,91,53.4102,W,28,26.2698,N,-91.890170,28.437830,0,56.1,4.02503,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/222C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/222C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/10/2008,10:59 PM,225,0,92,3.0000,W,28,8.8902,N,-92.050000,28.148170,0,80.8,4.28015,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/225C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/225C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/11/2008,12:58 AM,226,0,92,1.5798,W,28,9.2298,N,-92.026330,28.153830,0,80.1,4.22600,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/226C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/226C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/11/2008,02:47 AM,227,0,92,0.1002,W,28,0.1200,N,-92.001670,28.002000,0,117.9,4.54777,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/227C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/227C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/11/2008,06:21 AM,228,0,91,24.3702,W,28,9.9702,N,-91.406170,28.166170,0,92.4,3.75815,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/228C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/228C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/11/2008,11:33 AM,230,0,91,17.5002,W,28,10.0200,N,-91.291670,28.167000,0,92.9,4.04697,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/230C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/230C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/11/2008,12:33 PM,231,0,91,13.3698,W,28,16.4100,N,-91.222830,28.273500,0,72.7,4.32631,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/231C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/231C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/11/2008,04:23 PM,233,0,91,28.0698,W,28,29.7102,N,-91.467830,28.495170,0,46.7,3.59090,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/233C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/233C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/11/2008,06:17 PM,234,0,91,38.2398,W,28,25.8798,N,-91.637330,28.431330,0,55.2,4.76854,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/234C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/234C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/11/2008,10:20 PM,237,0,91,41.6502,W,28,37.6302,N,-91.694170,28.627170,0,36.2,3.33844,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/237C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/237C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/12/2008,12:41 AM,238,0,91,42.0198,W,28,47.7402,N,-91.700330,28.795670,0,25.5,0.45132,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/238C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/238C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/12/2008,02:58 AM,239,0,91,53.5500,W,28,48.7398,N,-91.892500,28.812330,0,27.6,0.88583,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/239C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/239C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/12/2008,04:56 AM,240,0,92,1.7502,W,28,44.8698,N,-92.029170,28.747830,0,33.2,4.49405,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/240C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/240C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/12/2008,07:34 AM,241,0,92,19.8402,W,28,49.4502,N,-92.330670,28.824170,0,32.8,4.33290,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/241C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/241C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/12/2008,09:34 AM,242,0,92,15.8400,W,28,54.9600,N,-92.264000,28.916000,0,27.5,1.57795,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/242C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/242C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/12/2008,11:59 AM,243,0,92,1.0002,W,29,0.6102,N,-92.016670,29.010170,0,20.3,0.15289,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/243C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/243C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/12/2008,02:49 PM,244,0,91,44.2002,W,29,2.0298,N,-91.736670,29.033830,0,11.9,0.05281,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/244C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/244C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/12/2008,04:10 PM,245,0,91,31.1598,W,28,58.9302,N,-91.519330,28.982170,0,13.1,0.18911,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/245C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/245C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/12/2008,05:11 PM,246,0,91,33.1002,W,28,53.4000,N,-91.551670,28.890000,0,18.6,0.11248,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/246C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/246C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,12:50 AM,248,0,91,38.1102,W,28,25.2600,N,-91.635170,28.421000,0,56.3,4.77373,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/248C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/248C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,04:18 AM,250,0,91,33.0600,W,28,38.4702,N,-91.551000,28.641170,0,32.3,2.47724,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/250C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/250C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,06:00 AM,251,0,91,25.2000,W,28,41.9202,N,-91.420000,28.698670,0,25.4,1.55830,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/251C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/251C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,07:29 AM,252,0,91,19.3002,W,28,42.5202,N,-91.321670,28.708670,0,21.5,0.14740,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/252C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/252C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,10:14 AM,253,0,91,10.0002,W,28,41.8398,N,-91.166670,28.697330,0,16.9,0.14198,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/253C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/253C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,11:47 AM,254,0,91,6.7002,W,28,46.0698,N,-91.111670,28.767830,0,12.1,0.17140,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/254C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/254C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,01:57 PM,255,0,90,57.5400,W,28,40.1598,N,-90.959000,28.669330,0,16.6,0.45319,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/255C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/255C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,03:32 PM,256,0,90,56.5602,W,28,32.1798,N,-90.942670,28.536330,0,29.3,0.57955,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/256C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/256C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,04:46 PM,257,0,90,47.3898,W,28,32.5200,N,-90.789830,28.542000,0,27.1,0.55968,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/257C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/257C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,07:20 PM,258,0,90,49.3398,W,28,10.0200,N,-90.822330,28.167000,0,93.0,3.86553,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/258C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/258C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/13/2008,09:57 PM,259,0,90,35.2200,W,28,12.4998,N,-90.587000,28.208330,0,79.8,3.93605,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/259C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/259C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/14/2008,12:46 AM,260,0,90,42.3600,W,28,21.6702,N,-90.706000,28.361170,0,46.2,4.12611,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/260C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/260C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/14/2008,05:44 AM,262,0,90,14.9598,W,28,26.4402,N,-90.249330,28.440670,0,54.7,4.00176,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/262C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/262C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/14/2008,08:47 AM,264,0,90,6.7500,W,28,29.3598,N,-90.112500,28.489330,0,63.3,3.56325,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/264C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/264C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/14/2008,11:33 AM,265,0,90,0.6702,W,28,27.3798,N,-90.011170,28.456330,0,86.6,3.93552,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/265C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/265C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/14/2008,04:52 PM,267,0,90,29.8902,W,28,29.5800,N,-90.498170,28.493000,0,39.5,2.12943,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/267C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/267C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/14/2008,06:25 PM,268,0,90,29.0202,W,28,32.9298,N,-90.483670,28.548830,0,35.1,1.95175,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/268C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/268C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/14/2008,10:22 PM,269,0,90,37.5000,W,28,52.6698,N,-90.625000,28.877830,0,17.1,0.13153,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/269C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/269C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,12:49 AM,270,0,90,24.1698,W,28,41.9298,N,-90.402830,28.698830,0,21.5,3.58382,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/270C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/270C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,01:41 AM,271,0,90,24.3102,W,28,39.7800,N,-90.405170,28.663000,0,21.6,4.92534,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/271C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/271C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,03:42 AM,272,0,90,12.6498,W,28,42.2598,N,-90.210830,28.704330,0,34.4,3.44962,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/272C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/272C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,07:48 AM,273,0,90,3.6402,W,29,7.0902,N,-90.060670,29.118170,0,13.3,0.09702,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/273C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/273C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,09:26 AM,274,0,89,53.5998,W,28,58.2300,N,-89.893330,28.970500,0,35.5,1.01394,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/274C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/274C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,01:51 PM,275,0,90,22.0002,W,29,0.4602,N,-90.366670,29.007670,0,12.2,0.08970,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/275C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/275C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,04:48 PM,276,0,90,1.0302,W,29,2.1900,N,-90.017170,29.036500,0,21.5,0.12559,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/276C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/276C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,06:40 PM,277,0,89,53.5500,W,28,56.6502,N,-89.892500,28.944170,0,36.9,1.05207,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/277C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/277C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,08:39 PM,278,0,89,52.4802,W,29,1.1298,N,-89.874670,29.018830,0,31.5,0.49420,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/278C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/278C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,09:55 PM,279,0,89,47.8098,W,29,3.2598,N,-89.796830,29.054330,0,31.5,0.18957,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/279C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/279C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/15/2008,11:29 PM,280,0,89,51.3198,W,29,6.7902,N,-89.855330,29.113170,0,21.9,0.16551,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/280C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/280C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/16/2008,12:46 AM,281,0,89,50.3802,W,29,8.8902,N,-89.839670,29.148170,0,19.0,0.14651,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/281C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/281C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/16/2008,02:19 AM,282,0,89,46.9098,W,29,11.7798,N,-89.781830,29.196330,0,15.3,0.35267,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/282C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/282C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/16/2008,04:47 AM,283,0,89,40.9602,W,29,13.0500,N,-89.682670,29.217500,0,11.6,0.70281,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/283C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/283C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/16/2008,06:01 AM,284,0,89,43.0500,W,29,3.5700,N,-89.717500,29.059500,0,32.0,0.10192,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/284C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/284C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/16/2008,07:52 AM,285,0,89,33.9000,W,28,58.5198,N,-89.565000,28.975330,0,39.3,0.93670,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/285C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/285C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/16/2008,10:40 AM,286,0,89,41.9100,W,29,4.8600,N,-89.698500,29.081000,0,26.7,0.21764,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/286C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/286C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/16/2008,01:31 PM,287,0,89,30.6300,W,28,49.4898,N,-89.510500,28.824830,0,77.2,3.64735,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/287C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/287C01_proc_flS_xmiss_density.jpg
OREGON II,282,7/16/2008,08:34 PM,247,0,91,20.7498,W,28,39.5802,N,-91.345830,28.659670,0,25.7,1.08806,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Temperature/247C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2008Summer/Fluorescence/247C01_proc_flS_xmiss_density.jpg
