Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,308,5-Jul-14,13:41:49,222,1,89,13.04,W,28,55.12,N,-89.217333,28.918667,50.4,47,4.18355
OREGON II,308,5-Jul-14,15:23:39,223,1,89,11.62,W,28,58.14,N,-89.193667,28.969,14.3,12,4.21514
OREGON II,308,5-Jul-14,17:05:08,224,1,89,7.58,W,28,55.02,N,-89.126333,28.917,70.5,70,3.67357
OREGON II,308,5-Jul-14,19:09:21,225,1,88,59.65,W,29,0.39,N,-88.994167,29.0065,69,69,3.78992
OREGON II,308,5-Jul-14,22:05:41,226,1,89,0.81,W,29,17.73,N,-89.0135,29.2955,15.5,14,2.2175
OREGON II,308,12-Jul-14,1:50:06,227,1,87,54.56,W,30,4.21,N,-87.909333,30.070167,15.3,14,6.61448
OREGON II,308,12-Jul-14,6:15:54,228,1,87,31.35,W,29,32.43,N,-87.5225,29.5405,66.4,65,4.03853
OREGON II,308,12-Jul-14,8:07:35,229,1,87,28.85,W,29,31.14,N,-87.480833,29.519,66.9,69,4.06139
OREGON II,308,12-Jul-14,8:32:49,230,1,87,27.67,W,29,32.57,N,-87.461167,29.542833,73.4,70,4.21946
OREGON II,308,12-Jul-14,20:58:25,231,1,85,50.39,W,30,5.45,N,-85.839833,30.090833,23.4,22,6.54217
OREGON II,308,13-Jul-14,7:36:31,232,1,84,48.29,W,29,12.21,N,-84.804833,29.2035,31.4,28,6.54567
OREGON II,308,13-Jul-14,9:37:19,233,1,84,38.35,W,29,4.65,N,-84.639167,29.0775,35.5,34,6.59431
OREGON II,308,13-Jul-14,12:11:00,234,1,84,18.85,W,29,1.03,N,-84.314167,29.017167,29.5,28,5.94292
OREGON II,308,13-Jul-14,14:37:33,235,1,84,14.31,W,29,17.38,N,-84.2385,29.289667,26.8,25,5.85101
OREGON II,308,13-Jul-14,18:23:17,236,1,84,33.75,W,29,37.82,N,-84.5625,29.630333,15.6,14,6.35791
OREGON II,308,13-Jul-14,21:38:26,237,1,84,13.93,W,29,41.87,N,-84.232167,29.697833,16.1,14,6.35141
OREGON II,308,14-Jul-14,1:08:19,238,1,84,4.79,W,29,18.76,N,-84.079833,29.312667,22.9,22,4.74086
OREGON II,308,14-Jul-14,5:11:50,239,1,83,33.64,W,29,2.1,N,-83.560667,29.035,16.8,14,4.215
OREGON II,308,14-Jul-14,7:57:39,240,1,83,40.08,W,28,43.63,N,-83.668,28.727167,23.4,21,4.30068
OREGON II,308,14-Jul-14,9:32:43,241,1,83,49.49,W,28,47.61,N,-83.824833,28.7935,26.4,26,4.77674
OREGON II,308,14-Jul-14,10:44:15,242,1,83,53.9,W,28,45.12,N,-83.898333,28.752,29.6,28,5.61404
OREGON II,308,14-Jul-14,12:19:18,243,1,84,2.45,W,28,49.81,N,-84.040833,28.830167,30.5,28,5.52471
OREGON II,308,14-Jul-14,14:14:06,244,1,84,9.46,W,28,41.5,N,-84.157667,28.691667,35.6,33,6.4804
OREGON II,308,14-Jul-14,15:51:10,245,1,84,7.48,W,28,33.56,N,-84.124667,28.559333,34.5,34,6.21859
OREGON II,308,14-Jul-14,17:50:50,246,1,84,7.28,W,28,30.84,N,-84.121333,28.514,37.4,37,6.23477
OREGON II,308,14-Jul-14,20:17:49,247,1,83,52.59,W,28,39.52,N,-83.8765,28.658667,29.9,28,5.50991
OREGON II,308,14-Jul-14,22:32:35,248,1,83,47.92,W,28,36.07,N,-83.798667,28.601167,28.7,27,6.36957
OREGON II,308,15-Jul-14,0:58:04,249,1,83,36.61,W,28,26.03,N,-83.610167,28.433833,26.6,25,5.95075
OREGON II,308,15-Jul-14,5:19:54,250,1,83,4.41,W,28,25.04,N,-83.0735,28.417333,13.5,11,5.89345
OREGON II,308,15-Jul-14,16:50:50,251,1,83,19.23,W,26,49.85,N,-83.3205,26.830833,48.7,48,6.53615
OREGON II,308,15-Jul-14,21:59:27,252,1,83,7.1,W,26,9.25,N,-83.118333,26.154167,49.5,48,7.28812
OREGON II,308,16-Jul-14,1:46:16,253,1,82,35.59,W,26,18.08,N,-82.593167,26.301333,24.5,24,5.57545
OREGON II,308,16-Jul-14,4:58:39,254,1,82,36.03,W,25,54.6,N,-82.6005,25.91,33.4,31,6.33137
OREGON II,308,16-Jul-14,8:23:32,255,1,82,6.02,W,25,53.79,N,-82.100333,25.8965,18.7,15,5.93857
OREGON II,308,16-Jul-14,10:29:57,256,1,81,52.73,W,25,51.65,N,-81.878833,25.860833,12.8,11,6.08155
OREGON II,308,16-Jul-14,14:44:26,257,1,81,56.01,W,25,17.38,N,-81.9335,25.289667,17.1,15,5.94247
OREGON II,308,16-Jul-14,19:35:47,258,1,82,33.23,W,25,30.87,N,-82.553833,25.5145,33.8,33,6.58457
OREGON II,308,16-Jul-14,21:52:21,259,1,82,37.52,W,25,17.08,N,-82.625333,25.284667,37.5,37,6.58601
OREGON II,308,17-Jul-14,2:21:15,260,1,82,15.96,W,24,46.26,N,-82.266,24.771,23.7,22,5.94046
OREGON II,308,17-Jul-14,5:02:37,261,1,82,35.42,W,24,48.12,N,-82.590333,24.802,31.2,30,6.15785
OREGON II,308,17-Jul-14,7:43:48,262,1,82,51.68,W,24,54.7,N,-82.861333,24.911667,43.2,43,6.32429
OREGON II,308,17-Jul-14,10:16:29,263,1,83,6.14,W,25,4.92,N,-83.102333,25.082,56.6,54,6.82007
OREGON II,308,17-Jul-14,12:10:17,264,1,83,11.37,W,24,54.99,N,-83.1895,24.9165,59.5,58,6.66614
OREGON II,308,17-Jul-14,13:45:07,265,1,83,17.53,W,24,50.45,N,-83.292167,24.840833,62.2,59,5.88826
