Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,304,16-Jul-13,1:54:05,217,1,84,30.35,W,27,30.42,N,-84.505833,27.507,136.6,133,3.83195
OREGON II,304,16-Jul-13,7:03:32,218,1,84,59.46,W,27,57.87,N,-84.991,27.9645,265.9,201,3.75388
OREGON II,304,16-Jul-13,15:34:34,219,1,85,30.3,W,28,40.55,N,-85.505,28.675833,174.9,174,3.82416
OREGON II,304,16-Jul-13,21:00:37,220,1,85,59.82,W,29,12.13,N,-85.997,29.202167,191.5,191,3.58634
OREGON II,304,17-Jul-13,1:10:54,221,1,86,30.46,W,29,0.26,N,-86.507667,29.004333,294.2,202,4.16588
OREGON II,304,17-Jul-13,5:25:30,222,1,86,29.79,W,29,30.58,N,-86.4965,29.509667,204.2,200,3.5638
OREGON II,304,17-Jul-13,10:11:04,223,1,86,59.95,W,29,48.07,N,-86.999167,29.801167,192.4,191,3.70133
OREGON II,304,17-Jul-13,13:06:10,224,1,87,0.48,W,29,30.35,N,-87.008,29.505833,387.7,203,4.07349
OREGON II,304,17-Jul-13,18:39:04,225,1,87,0.81,W,28,59.78,N,-87.0135,28.996333,664.2,202,4.72726
OREGON II,304,17-Jul-13,22:20:18,226,1,87,29.99,W,29,0.1,N,-87.499833,29.001667,1683.5,203,4.34885
OREGON II,304,18-Jul-13,2:22:35,227,1,88,0.53,W,28,59.98,N,-88.008833,28.999667,1365,203,4.13888
OREGON II,304,18-Jul-13,14:13:41,230,1,88,59.89,W,28,30.15,N,-88.998167,28.5025,823.8,203,3.95345
