Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,313,7-Jul-15,11:26:18,217,1,84,38.6,W,29,22.48,N,-84.643333,29.374667,29.5,28,5.6789
OREGON II,313,7-Jul-15,13:03:45,218,1,84,31.04,W,29,23.38,N,-84.517333,29.389667,27.2,27,5.5883
OREGON II,313,7-Jul-15,17:45:02,219,1,84,1.26,W,29,33.43,N,-84.021,29.557167,18.6,17,5.4792
OREGON II,313,7-Jul-15,20:14:25,220,1,84,13.76,W,29,21.99,N,-84.229333,29.3665,25.6,23,5.6744
OREGON II,313,7-Jul-15,23:40:54,221,1,84,20.35,W,28,56.04,N,-84.339167,28.934,28.2,30,4.4232
OREGON II,313,8-Jul-15,1:46:21,222,1,84,29.35,W,29,0.09,N,-84.489167,29.0015,34.2,33,6.2071
OREGON II,313,8-Jul-15,3:38:21,223,1,84,47.78,W,28,54.39,N,-84.796333,28.9065,45.8,45,6.6659
OREGON II,313,8-Jul-15,5:13:07,224,1,84,51.09,W,28,57.85,N,-84.8515,28.964167,42.8,40,6.5265
OREGON II,313,8-Jul-15,6:55:43,225,1,84,55.5,W,29,4.43,N,-84.925,29.073833,36.9,37,6.1891
OREGON II,313,8-Jul-15,9:35:35,226,1,84,59.9,W,29,0.45,N,-84.998333,29.0075,42.5,42,6.3859
OREGON II,313,14-Jul-15,1:20:29,227,1,87,54.89,W,30,3.79,N,-87.914833,30.063167,16.6,15,5.0071
OREGON II,313,14-Jul-15,20:10:02,228,1,84,46.48,W,28,37.64,N,-84.774667,28.627333,54.4,54,6.3746
OREGON II,313,15-Jul-15,1:11:41,229,1,84,2.92,W,28,26.26,N,-84.048667,28.437667,37.3,35,4.789
OREGON II,313,15-Jul-15,3:11:50,230,1,83,59.52,W,28,31.19,N,-83.992,28.519833,34.4,33,4.2531
OREGON II,313,15-Jul-15,4:05:58,231,1,83,53.03,W,28,27.53,N,-83.883833,28.458833,33.3,31,2.7463
OREGON II,313,15-Jul-15,6:31:59,232,1,83,48.5,W,28,32.95,N,-83.808333,28.549167,30.2,29,2.1741
OREGON II,313,15-Jul-15,8:33:08,233,1,83,56.25,W,28,41.87,N,-83.9375,28.697833,29.1,30,3.3086
OREGON II,313,15-Jul-15,11:21:28,234,1,84,13.96,W,28,45.02,N,-84.232667,28.750333,35.9,34,3.7971
OREGON II,313,15-Jul-15,13:09:39,235,1,84,17.38,W,28,47.1,N,-84.289667,28.785,35.8,36,4.3883
OREGON II,313,15-Jul-15,20:54:11,237,1,84,10.1,W,29,6.5,N,-84.168333,29.108333,27.3,26,4.9662
OREGON II,313,15-Jul-15,23:28:51,238,1,84,29.71,W,29,7.65,N,-84.495167,29.1275,29.6,27,5.3029
OREGON II,313,16-Jul-15,0:55:45,239,1,84,32.53,W,29,12.62,N,-84.542167,29.210333,30.4,27,5.8364
OREGON II,313,16-Jul-15,3:55:55,240,1,84,53.21,W,29,2.96,N,-84.886833,29.049333,38.5,38,6.0448
OREGON II,313,16-Jul-15,6:05:27,241,1,85,6.39,W,29,3.67,N,-85.1065,29.061167,36.5,36,6.2965
OREGON II,313,16-Jul-15,16:10:28,242,1,85,42.07,W,29,32.03,N,-85.701167,29.533833,31.7,30,5.7638
OREGON II,313,16-Jul-15,20:20:27,243,1,86,5.03,W,29,48.25,N,-86.083833,29.804167,42.8,40,5.5343
